,iter,cost,type
741,296,0.3336512782088263,orig
742,304,0.35977055764877125,orig
743,312,0.35485347569888315,orig
744,320,0.3228985043047186,orig
745,328,0.3253037845419015,orig
746,336,0.3595277661197734,orig
747,344,0.33091330745301933,orig
748,352,0.3151776625348793,orig
749,360,0.35834086743225546,orig
750,368,0.3364099581562136,orig
751,376,0.2548543974253033,orig
752,384,0.2922025729466436,orig
753,392,0.2611161969143099,orig
754,400,0.27249504984550826,orig
755,408,0.2467544924480998,orig
756,416,0.2686101540975874,orig
757,424,0.23296190513382914,orig
758,432,0.2623900734078629,orig
759,440,0.2399046063926246,orig
760,448,0.2152265894973774,orig
761,456,0.19204006428099055,orig
762,464,0.20267394876936534,orig
763,472,0.22798587120190875,orig
764,480,0.19809064429991163,orig
765,488,0.19065404318275708,orig
766,496,0.1702881191590455,orig
767,504,0.18602254893789516,orig
768,128,0.736269248242402,orig
769,136,0.7428113249604926,orig
770,144,0.509975393522898,orig
771,152,0.6863854384014179,orig
772,160,0.6649295990273878,orig
773,168,0.5698520309380164,orig
774,176,0.5782218889183779,orig
775,184,0.5566287916839467,orig
776,192,0.5223494688244349,orig
777,200,0.5178011220721491,orig
778,208,0.6245596018305078,orig
779,216,0.6340849667273034,orig
780,224,0.6243952378677157,orig
781,232,0.6659328320223241,orig
782,240,0.5411069588081078,orig
783,248,0.6163367391717861,orig
784,256,0.5166463696961523,orig
785,264,0.5799373056849888,orig
786,272,0.4834548010799276,orig
787,280,0.46128316770918054,orig
788,288,0.40918696470080734,orig
789,296,0.40102988962013314,orig
790,304,0.4871265757487719,orig
791,312,0.37234683750332087,orig
792,320,0.32476276199995197,orig
793,328,0.3165336198655359,orig
794,336,0.31874938776679324,orig
795,344,0.32446939165439737,orig
796,352,0.3371755003063512,orig
797,360,0.2923162045249431,orig
798,368,0.31443084799830956,orig
799,376,0.2805343045998562,orig
800,384,0.30590129889670364,orig
801,392,0.30582166591395465,orig
802,400,0.2943297284436763,orig
803,408,0.2975499293753191,orig
804,416,0.2814585527695982,orig
805,424,0.26490991989334356,orig
806,432,0.2507182964150005,orig
807,440,0.2480454329175104,orig
808,448,0.24493050885575224,orig
809,456,0.23313539694602828,orig
810,464,0.24304606585129518,orig
811,472,0.2292643028074245,orig
812,480,0.21589343003500333,orig
813,488,0.2162627529960679,orig
814,496,0.198014680046319,orig
815,504,0.19359866238425377,orig
816,128,0.6101890716428955,orig
817,136,0.5628445604866724,orig
818,144,0.6253201252289607,orig
819,152,0.7140118842127454,orig
820,160,0.6092930283697265,orig
821,168,0.6543191664175096,orig
822,176,0.7216329990070343,orig
823,184,0.6800222709827237,orig
824,192,0.6659653785554643,orig
825,200,0.718765206380404,orig
826,208,0.6955418574605526,orig
827,216,0.6498297987418786,orig
828,224,0.6075089760033194,orig
829,232,0.6171506688799274,orig
830,240,0.6242419521990036,orig
831,248,0.6200473371139148,orig
832,256,0.5857271917069949,orig
833,264,0.5371334173406301,orig
834,272,0.5398069312968841,orig
835,280,0.49316497062583475,orig
836,288,0.4697653358302515,orig
837,296,0.515269096555414,orig
838,304,0.4661683989163401,orig
839,312,0.4892251029954959,orig
840,320,0.4606375712426013,orig
841,328,0.37796837515586906,orig
842,336,0.4003783215092429,orig
843,344,0.4092578176436538,orig
844,352,0.32741061439538177,orig
845,360,0.308639436266061,orig
846,368,0.3094042585370487,orig
847,376,0.3582582764713784,orig
848,384,0.2870282549385831,orig
849,392,0.2964023050517773,orig
850,400,0.278399801773447,orig
851,408,0.29530596652191854,orig
852,416,0.29004553905069563,orig
853,424,0.2604344260894796,orig
854,432,0.23488032252011626,orig
855,440,0.20866189769100474,orig
856,448,0.1954920806730148,orig
857,456,0.1856788934548852,orig
858,464,0.1991491118092373,orig
859,472,0.1817473143311383,orig
860,480,0.1873816544147899,orig
861,488,0.17073486055539777,orig
862,496,0.15055291420972014,orig
863,504,0.16401338536474347,orig
864,128,0.7742898758451532,orig
865,136,0.4934855251287589,orig
866,144,0.50687905108818,orig
867,152,0.5793857541345373,orig
868,160,0.61917636560093,orig
869,168,0.6280979753261652,orig
870,176,0.6034341968633682,orig
871,184,0.6608970647907426,orig
872,192,0.6958371916087809,orig
873,200,0.5717490006451169,orig
874,208,0.5476475891205176,orig
875,216,0.5615268933463319,orig
876,224,0.530124525208899,orig
877,232,0.512235644902527,orig
878,240,0.44115866663841263,orig
879,248,0.46384219055165865,orig
880,256,0.5790842890380269,orig
881,264,0.5968879695368333,orig
882,272,0.4930769453620949,orig
883,280,0.5427446437546931,orig
884,288,0.513451948765537,orig
885,296,0.4741370050766503,orig
886,304,0.5532563330448368,orig
887,312,0.45500659593984444,orig
888,320,0.47155435174070337,orig
889,328,0.4594866390696564,orig
890,336,0.4354874830345894,orig
891,344,0.40710229298126155,orig
892,352,0.4140607614827358,orig
893,360,0.43605125114772975,orig
894,368,0.39854435555423445,orig
895,376,0.398267922814138,orig
896,384,0.3488532775125557,orig
897,392,0.36398246193588996,orig
898,400,0.30444016263680795,orig
899,408,0.30722061677363127,orig
900,416,0.31731439103225295,orig
901,424,0.27842320450110714,orig
902,432,0.28583616743162443,orig
903,440,0.2931207730604108,orig
904,448,0.2802981754865443,orig
905,456,0.22973102525144798,orig
906,464,0.2056370773855293,orig
907,472,0.21554453272845436,orig
908,480,0.1920498750759352,orig
909,488,0.18706460959934557,orig
910,496,0.20453671000001764,orig
911,504,0.1811745194904064,orig
912,128,0.3780580616158555,orig
913,136,0.33609263527198235,orig
914,144,0.5516388094573749,orig
915,152,0.521768520105631,orig
916,160,0.5758602240534226,orig
917,168,0.5439455505401706,orig
918,176,0.4866044308265588,orig
919,184,0.5553506393862984,orig
920,192,0.49312813901420055,orig
921,200,0.46092441148716246,orig
922,208,0.5895177468931893,orig
923,216,0.7019930577800412,orig
924,224,0.570690632118647,orig
925,232,0.6158363554627468,orig
926,240,0.4899874369154879,orig
927,248,0.5181214191660409,orig
928,256,0.6759148454882488,orig
929,264,0.435957993285882,orig
930,272,0.3913043904651449,orig
931,280,0.41202833838028524,orig
932,288,0.6870202390353871,orig
933,296,0.48434408545631075,orig
934,304,0.43042725098523704,orig
935,312,0.4407443773872623,orig
936,320,0.41174650670127294,orig
937,328,0.514118812232128,orig
938,336,0.7137209860353808,orig
939,344,0.47854902707987623,orig
940,352,0.47800882320970434,orig
941,360,0.4234937503342039,orig
942,368,0.4664090681263139,orig
943,376,0.5066081364492916,orig
944,384,0.42278590980254915,orig
945,392,0.4865520706219962,orig
946,400,0.3808221876734025,orig
947,408,0.3676342613914795,orig
948,416,0.3559117569338528,orig
949,424,0.24180522842819163,orig
950,432,0.2293232944803266,orig
951,440,0.2102392842911337,orig
952,448,0.22787162827851704,orig
953,456,0.20228276678370288,orig
954,464,0.1933664328305555,orig
955,472,0.21994924211964573,orig
956,480,0.1896289190329424,orig
957,488,0.1847703074176607,orig
958,496,0.17130985292330023,orig
959,504,0.1558055004889683,orig
